Country_Reg,Case_Type,People_Total Cases,Difference,Date,Lat,Long,Population_C,People_Hos
Chile,Deaths,1745327,-44173,2022-06-01,,,19553.036,0
Chile,Deaths,1830179,84852,2022-07-01,,,19553.036,0
Chile,Deaths,1861370,31191,2022-08-01,,,19553.036,0
Chile,Deaths,1825189,-36181,2022-09-01,,,19553.036,0
Chile,Deaths,1904286,79097,2022-10-01,,,19553.036,0
Chile,Deaths,1861848,-42438,2022-11-01,,,19553.036,0
Chile,Deaths,1947608,85760,2022-12-01,,,19553.036,0
Chile,Deaths,1969012,21404,2023-01-01,,,19658.835,0
Chile,Deaths,1792485,-176527,2023-02-01,,,19658.835,0
Chile,Deaths,578060,-1214425,2023-03-01,,,19658.835,0
China,Deaths,889,889,2020-01-01,,,1426106.093,0
China,Deaths,46417,45528,2020-02-01,,,1426106.093,0
China,Deaths,98577,52160,2020-03-01,,,1426106.093,0
China,Deaths,119571,20994,2020-04-01,,,1426106.093,0
China,Deaths,145824,26253,2020-05-01,,,1426106.093,0
China,Deaths,141280,-4544,2020-06-01,,,1426106.093,0
China,Deaths,146263,4983,2020-07-01,,,1426106.093,0
China,Deaths,147881,1618,2020-08-01,,,1426106.093,0
China,Deaths,144241,-3640,2020-09-01,,,1426106.093,0
China,Deaths,149221,4980,2020-10-01,,,1426106.093,0
China,Deaths,144623,-4598,2020-11-01,,,1426106.093,0
China,Deaths,150333,5710,2020-12-01,,,1426106.093,0
China,Deaths,152496,2163,2021-01-01,,,1426437.267,0
China,Deaths,139746,-12750,2021-02-01,,,1426437.267,0
China,Deaths,155564,15818,2021-03-01,,,1426437.267,0
China,Deaths,150816,-4748,2021-04-01,,,1426437.267,0
China,Deaths,155961,5145,2021-05-01,,,1426437.267,0
China,Deaths,150949,-5012,2021-06-01,,,1426437.267,0
China,Deaths,156267,5318,2021-07-01,,,1426437.267,0
China,Deaths,156568,301,2021-08-01,,,1426437.267,0
China,Deaths,151897,-4671,2021-09-01,,,1426437.267,0
China,Deaths,157293,5396,2021-10-01,,,1426437.267,0
China,Deaths,152558,-4735,2021-11-01,,,1426437.267,0
China,Deaths,157963,5405,2021-12-01,,,1426437.267,0
China,Deaths,158472,509,2022-01-01,,,1425179.569,0
China,Deaths,145892,-12580,2022-02-01,,,1425179.569,0
China,Deaths,296805,150913,2022-03-01,,,1425179.569,0
China,Deaths,416681,119876,2022-04-01,,,1425179.569,0
China,Deaths,460281,43600,2022-05-01,,,1425179.569,0
China,Deaths,447434,-12847,2022-06-01,,,1425179.569,0
China,Deaths,464233,16799,2022-07-01,,,1425179.569,0
China,Deaths,469157,4924,2022-08-01,,,1425179.569,0
China,Deaths,463359,-5798,2022-09-01,,,1425179.569,0
China,Deaths,490692,27333,2022-10-01,,,1425179.569,0
China,Deaths,478380,-12312,2022-11-01,,,1425179.569,0
China,Deaths,509118,30738,2022-12-01,,,1425179.569,0
China,Deaths,1745010,1235892,2023-01-01,,,1422584.933,0
China,Deaths,2818468,1073458,2023-02-01,,,1422584.933,0
China,Deaths,909482,-1908986,2023-03-01,,,1422584.933,0
Colombia,Deaths,0,0,2020-01-01,,,50629.997,0
Colombia,Deaths,0,0,2020-02-01,,,50629.997,0
Colombia,Deaths,68,68,2020-03-01,,,50629.997,0
Colombia,Deaths,4249,4181,2020-04-01,,,50629.997,0
Colombia,Deaths,17976,13727,2020-05-01,,,50629.997,0
Colombia,Deaths,57268,39292,2020-06-01,,,50629.997,0
Colombia,Deaths,195663,138395,2020-07-01,,,50629.997,0
Colombia,Deaths,466528,270865,2020-08-01,,,50629.997,0
Colombia,Deaths,697511,230983,2020-09-01,,,50629.997,0
Colombia,Deaths,888821,191310,2020-10-01,,,50629.997,0
Colombia,Deaths,1023710,134889,2020-11-01,,,50629.997,0
Colombia,Deaths,1233616,209906,2020-12-01,,,50629.997,0
Colombia,Deaths,1501117,267501,2021-01-01,,,51188.173,0
Colombia,Deaths,1608609,107492,2021-02-01,,,51188.173,0
Colombia,Deaths,1906300,297691,2021-03-01,,,51188.173,0
Colombia,Deaths,2035213,128913,2021-04-01,,,51188.173,0
Colombia,Deaths,2520736,485523,2021-05-01,,,51188.173,0
Colombia,Deaths,2925521,404785,2021-06-01,,,51188.173,0
Colombia,Deaths,3558500,632979,2021-07-01,,,51188.173,0
Colombia,Deaths,3824385,265885,2021-08-01,,,51188.173,0
Colombia,Deaths,3771875,-52510,2021-09-01,,,51188.173,0
Colombia,Deaths,3931205,159330,2021-10-01,,,51188.173,0
Colombia,Deaths,3836490,-94715,2021-11-01,,,51188.173,0
Colombia,Deaths,4008023,171533,2021-12-01,,,51188.173,0
Colombia,Deaths,4074821,66798,2022-01-01,,,51737.944,0
Colombia,Deaths,3838804,-236017,2022-02-01,,,51737.944,0
Colombia,Deaths,4319090,480286,2022-03-01,,,51737.944,0
Colombia,Deaths,4192030,-127060,2022-04-01,,,51737.944,0
Colombia,Deaths,4334553,142523,2022-05-01,,,51737.944,0
Colombia,Deaths,4197467,-137086,2022-06-01,,,51737.944,0
Colombia,Deaths,4351990,154523,2022-07-01,,,51737.944,0
Colombia,Deaths,4379544,27554,2022-08-01,,,51737.944,0
Colombia,Deaths,4251671,-127873,2022-09-01,,,51737.944,0
Colombia,Deaths,4396333,144662,2022-10-01,,,51737.944,0
Colombia,Deaths,4255992,-140341,2022-11-01,,,51737.944,0
Colombia,Deaths,4398311,142319,2022-12-01,,,51737.944,0
Colombia,Deaths,4402787,4476,2023-01-01,,,52321.152,0
Colombia,Deaths,3983879,-418908,2023-02-01,,,52321.152,0
Colombia,Deaths,1280981,-2702898,2023-03-01,,,52321.152,0
Comoros,Deaths,0,0,2020-01-01,,,802.163,0
Comoros,Deaths,0,0,2020-02-01,,,802.163,0
Comoros,Deaths,0,0,2020-03-01,,,802.163,0
Comoros,Deaths,0,0,2020-04-01,,,802.163,0
Comoros,Deaths,31,31,2020-05-01,,,802.163,0
Comoros,Deaths,117,86,2020-06-01,,,802.163,0
Comoros,Deaths,217,100,2020-07-01,,,802.163,0
Comoros,Deaths,217,0,2020-08-01,,,802.163,0
Comoros,Deaths,210,-7,2020-09-01,,,802.163,0
Comoros,Deaths,217,7,2020-10-01,,,802.163,0
Comoros,Deaths,210,-7,2020-11-01,,,802.163,0
Comoros,Deaths,224,14,2020-12-01,,,802.163,0
Comoros,Deaths,1390,1166,2021-01-01,,,818.174,0
Comoros,Deaths,3556,2166,2021-02-01,,,818.174,0
Comoros,Deaths,4517,961,2021-03-01,,,818.174,0
Comoros,Deaths,4380,-137,2021-04-01,,,818.174,0
Comoros,Deaths,4526,146,2021-05-01,,,818.174,0
Comoros,Deaths,4380,-146,2021-06-01,,,818.174,0
Comoros,Deaths,4542,162,2021-07-01,,,818.174,0
Comoros,Deaths,4557,15,2021-08-01,,,818.174,0
Comoros,Deaths,4410,-147,2021-09-01,,,818.174,0
Comoros,Deaths,4557,147,2021-10-01,,,818.174,0
Comoros,Deaths,4460,-97,2021-11-01,,,818.174,0
Comoros,Deaths,4705,245,2021-12-01,,,818.174,0
Comoros,Deaths,4926,221,2022-01-01,,,834.188,0
Comoros,Deaths,4480,-446,2022-02-01,,,834.188,0
Comoros,Deaths,4960,480,2022-03-01,,,834.188,0
Comoros,Deaths,4800,-160,2022-04-01,,,834.188,0
Comoros,Deaths,4962,162,2022-05-01,,,834.188,0
Comoros,Deaths,4800,-162,2022-06-01,,,834.188,0
Comoros,Deaths,4960,160,2022-07-01,,,834.188,0
Comoros,Deaths,4980,20,2022-08-01,,,834.188,0
Comoros,Deaths,4830,-150,2022-09-01,,,834.188,0
Comoros,Deaths,4991,161,2022-10-01,,,834.188,0
Comoros,Deaths,4830,-161,2022-11-01,,,834.188,0
Comoros,Deaths,4991,161,2022-12-01,,,834.188,0
Comoros,Deaths,4991,0,2023-01-01,,,850.387,0
Comoros,Deaths,4508,-483,2023-02-01,,,850.387,0
Comoros,Deaths,1449,-3059,2023-03-01,,,850.387,0
Congo (Brazzaville),Deaths,0,0,2020-01-01,,,,0
Congo (Brazzaville),Deaths,0,0,2020-02-01,,,,0
Congo (Brazzaville),Deaths,0,0,2020-03-01,,,,0
Congo (Brazzaville),Deaths,157,157,2020-04-01,,,,0
Congo (Brazzaville),Deaths,427,270,2020-05-01,,,,0
Congo (Brazzaville),Deaths,832,405,2020-06-01,,,,0
Congo (Brazzaville),Deaths,1496,664,2020-07-01,,,,0
Congo (Brazzaville),Deaths,2109,613,2020-08-01,,,,0
Congo (Brazzaville),Deaths,2774,665,2020-09-01,,,,0
Congo (Brazzaville),Deaths,2818,44,2020-10-01,,,,0
Congo (Brazzaville),Deaths,2776,-42,2020-11-01,,,,0
Congo (Brazzaville),Deaths,3090,314,2020-12-01,,,,0
Congo (Brazzaville),Deaths,3495,405,2021-01-01,,,,0
Congo (Brazzaville),Deaths,3455,-40,2021-02-01,,,,0
Congo (Brazzaville),Deaths,4102,647,2021-03-01,,,,0
Congo (Brazzaville),Deaths,4164,62,2021-04-01,,,,0
Congo (Brazzaville),Deaths,4623,459,2021-05-01,,,,0
Congo (Brazzaville),Deaths,4798,175,2021-06-01,,,,0
Congo (Brazzaville),Deaths,5316,518,2021-07-01,,,,0
Congo (Brazzaville),Deaths,5565,249,2021-08-01,,,,0
Congo (Brazzaville),Deaths,5578,13,2021-09-01,,,,0
Congo (Brazzaville),Deaths,6969,1391,2021-10-01,,,,0
Congo (Brazzaville),Deaths,9655,2686,2021-11-01,,,,0
Congo (Brazzaville),Deaths,11217,1562,2021-12-01,,,,0
Congo (Brazzaville),Deaths,11478,261,2022-01-01,,,,0
Congo (Brazzaville),Deaths,10497,-981,2022-02-01,,,,0
Congo (Brazzaville),Deaths,11800,1303,2022-03-01,,,,0
Congo (Brazzaville),Deaths,11550,-250,2022-04-01,,,,0
Congo (Brazzaville),Deaths,11935,385,2022-05-01,,,,0
Congo (Brazzaville),Deaths,11550,-385,2022-06-01,,,,0
Congo (Brazzaville),Deaths,11960,410,2022-07-01,,,,0
Congo (Brazzaville),Deaths,11966,6,2022-08-01,,,,0
Congo (Brazzaville),Deaths,11580,-386,2022-09-01,,,,0
Congo (Brazzaville),Deaths,11966,386,2022-10-01,,,,0
Congo (Brazzaville),Deaths,11580,-386,2022-11-01,,,,0
Congo (Brazzaville),Deaths,11966,386,2022-12-01,,,,0
Congo (Brazzaville),Deaths,11984,18,2023-01-01,,,,0
Congo (Brazzaville),Deaths,10864,-1120,2023-02-01,,,,0
Congo (Brazzaville),Deaths,3492,-7372,2023-03-01,,,,0
Congo (Kinshasa),Deaths,0,0,2020-01-01,,,,0
Congo (Kinshasa),Deaths,0,0,2020-02-01,,,,0
Congo (Kinshasa),Deaths,41,41,2020-03-01,,,,0
Congo (Kinshasa),Deaths,659,618,2020-04-01,,,,0
Congo (Kinshasa),Deaths,1628,969,2020-05-01,,,,0
Congo (Kinshasa),Deaths,3414,1786,2020-06-01,,,,0
Congo (Kinshasa),Deaths,5994,2580,2020-07-01,,,,0
Congo (Kinshasa),Deaths,7344,1350,2020-08-01,,,,0
Congo (Kinshasa),Deaths,7969,625,2020-09-01,,,,0
Congo (Kinshasa),Deaths,9000,1031,2020-10-01,,,,0
Congo (Kinshasa),Deaths,9653,653,2020-11-01,,,,0
Congo (Kinshasa),Deaths,12964,3311,2020-12-01,,,,0
Congo (Kinshasa),Deaths,19582,6618,2021-01-01,,,,0
Congo (Kinshasa),Deaths,19347,-235,2021-02-01,,,,0
Congo (Kinshasa),Deaths,22362,3015,2021-03-01,,,,0
Congo (Kinshasa),Deaths,22475,113,2021-04-01,,,,0
Congo (Kinshasa),Deaths,24046,1571,2021-05-01,,,,0
Congo (Kinshasa),Deaths,25599,1553,2021-06-01,,,,0
Congo (Kinshasa),Deaths,30804,5205,2021-07-01,,,,0
Congo (Kinshasa),Deaths,32567,1763,2021-08-01,,,,0
Congo (Kinshasa),Deaths,32089,-478,2021-09-01,,,,0
Congo (Kinshasa),Deaths,33748,1659,2021-10-01,,,,0
Congo (Kinshasa),Deaths,33029,-719,2021-11-01,,,,0
Congo (Kinshasa),Deaths,35108,2079,2021-12-01,,,,0
Congo (Kinshasa),Deaths,38710,3602,2022-01-01,,,,0
Congo (Kinshasa),Deaths,36772,-1938,2022-02-01,,,,0
Congo (Kinshasa),Deaths,41391,4619,2022-03-01,,,,0
Congo (Kinshasa),Deaths,40110,-1281,2022-04-01,,,,0
Congo (Kinshasa),Deaths,41463,1353,2022-05-01,,,,0
Congo (Kinshasa),Deaths,40519,-944,2022-06-01,,,,0
Congo (Kinshasa),Deaths,42828,2309,2022-07-01,,,,0
Congo (Kinshasa),Deaths,43200,372,2022-08-01,,,,0
Congo (Kinshasa),Deaths,42764,-436,2022-09-01,,,,0
Congo (Kinshasa),Deaths,44763,1999,2022-10-01,,,,0
Congo (Kinshasa),Deaths,43466,-1297,2022-11-01,,,,0
Congo (Kinshasa),Deaths,45222,1756,2022-12-01,,,,0
Congo (Kinshasa),Deaths,45338,116,2023-01-01,,,,0
Congo (Kinshasa),Deaths,40980,-4358,2023-02-01,,,,0
Congo (Kinshasa),Deaths,13176,-27804,2023-03-01,,,,0
Costa Rica,Deaths,0,0,2020-01-01,,,5034.32,0
Costa Rica,Deaths,0,0,2020-02-01,,,5034.32,0
Costa Rica,Deaths,24,24,2020-03-01,,,5034.32,0
Costa Rica,Deaths,122,98,2020-04-01,,,5034.32,0
Costa Rica,Deaths,260,138,2020-05-01,,,5034.32,0
Costa Rica,Deaths,356,96,2020-06-01,,,5034.32,0
Costa Rica,Deaths,1823,1467,2020-07-01,,,5034.32,0
Costa Rica,Deaths,9155,7332,2020-08-01,,,5034.32,0
Costa Rica,Deaths,19556,10401,2020-09-01,,,5034.32,0
Costa Rica,Deaths,35904,16348,2020-10-01,,,5034.32,0
Costa Rica,Deaths,46733,10829,2020-11-01,,,5034.32,0
Costa Rica,Deaths,60628,13895,2020-12-01,,,5034.32,0
Costa Rica,Deaths,74860,14232,2021-01-01,,,5059.988,0
Costa Rica,Deaths,76359,1499,2021-02-01,,,5059.988,0
Costa Rica,Deaths,89213,12854,2021-03-01,,,5059.988,0
Costa Rica,Deaths,92092,2879,2021-04-01,,,5059.988,0
Costa Rica,Deaths,111862,19770,2021-05-01,,,5059.988,0
Costa Rica,Deaths,131892,20030,2021-06-01,,,5059.988,0
Costa Rica,Deaths,150453,18561,2021-07-01,,,5059.988,0
Costa Rica,Deaths,162926,12473,2021-08-01,,,5059.988,0
Costa Rica,Deaths,177372,14446,2021-09-01,,,5059.988,0
Costa Rica,Deaths,210011,32639,2021-10-01,,,5059.988,0
Costa Rica,Deaths,216347,6336,2021-11-01,,,5059.988,0
Costa Rica,Deaths,227350,11003,2021-12-01,,,5059.988,0
Costa Rica,Deaths,230278,2928,2022-01-01,,,5081.765,0
Costa Rica,Deaths,218861,-11417,2022-02-01,,,5081.765,0
Costa Rica,Deaths,253876,35015,2022-03-01,,,5081.765,0
Costa Rica,Deaths,250678,-3198,2022-04-01,,,5081.765,0
Costa Rica,Deaths,262085,11407,2022-05-01,,,5081.765,0
Costa Rica,Deaths,255750,-6335,2022-06-01,,,5081.765,0
Costa Rica,Deaths,265760,10010,2022-07-01,,,5081.765,0
Costa Rica,Deaths,272578,6818,2022-08-01,,,5081.765,0
Costa Rica,Deaths,267353,-5225,2022-09-01,,,5081.765,0
Costa Rica,Deaths,278298,10945,2022-10-01,,,5081.765,0
Costa Rica,Deaths,270610,-7688,2022-11-01,,,5081.765,0
Costa Rica,Deaths,280726,10116,2022-12-01,,,5081.765,0
Costa Rica,Deaths,282537,1811,2023-01-01,,,5105.525,0
Costa Rica,Deaths,257273,-25264,2023-02-01,,,5105.525,0
Costa Rica,Deaths,83100,-174173,2023-03-01,,,5105.525,0
Cote d'Ivoire,Deaths,0,0,2020-01-01,,,,0
Cote d'Ivoire,Deaths,0,0,2020-02-01,,,,0
Cote d'Ivoire,Deaths,3,3,2020-03-01,,,,0
Cote d'Ivoire,Deaths,226,223,2020-04-01,,,,0
Cote d'Ivoire,Deaths,772,546,2020-05-01,,,,0
Cote d'Ivoire,Deaths,1443,671,2020-06-01,,,,0
Cote d'Ivoire,Deaths,2672,1229,2020-07-01,,,,0
Cote d'Ivoire,Deaths,3376,704,2020-08-01,,,,0
Cote d'Ivoire,Deaths,3584,208,2020-09-01,,,,0
Cote d'Ivoire,Deaths,3753,169,2020-10-01,,,,0
Cote d'Ivoire,Deaths,3849,96,2020-11-01,,,,0
Cote d'Ivoire,Deaths,4133,284,2020-12-01,,,,0
Cote d'Ivoire,Deaths,4420,287,2021-01-01,,,,0
Cote d'Ivoire,Deaths,4903,483,2021-02-01,,,,0
Cote d'Ivoire,Deaths,6664,1761,2021-03-01,,,,0
Cote d'Ivoire,Deaths,8085,1421,2021-04-01,,,,0
Cote d'Ivoire,Deaths,9158,1073,2021-05-01,,,,0
Cote d'Ivoire,Deaths,9229,71,2021-06-01,,,,0
Cote d'Ivoire,Deaths,9934,705,2021-07-01,,,,0
Cote d'Ivoire,Deaths,11559,1625,2021-08-01,,,,0
Cote d'Ivoire,Deaths,16115,4556,2021-09-01,,,,0
Cote d'Ivoire,Deaths,20866,4751,2021-10-01,,,,0
Cote d'Ivoire,Deaths,21030,164,2021-11-01,,,,0
Cote d'Ivoire,Deaths,21903,873,2021-12-01,,,,0
Cote d'Ivoire,Deaths,23405,1502,2022-01-01,,,,0
Cote d'Ivoire,Deaths,22100,-1305,2022-02-01,,,,0
Cote d'Ivoire,Deaths,24661,2561,2022-03-01,,,,0
Cote d'Ivoire,Deaths,23922,-739,2022-04-01,,,,0
Cote d'Ivoire,Deaths,24769,847,2022-05-01,,,,0
Cote d'Ivoire,Deaths,24036,-733,2022-06-01,,,,0
Cote d'Ivoire,Deaths,25024,988,2022-07-01,,,,0
Cote d'Ivoire,Deaths,25265,241,2022-08-01,,,,0
Cote d'Ivoire,Deaths,24658,-607,2022-09-01,,,,0
Cote d'Ivoire,Deaths,25623,965,2022-10-01,,,,0
Cote d'Ivoire,Deaths,24877,-746,2022-11-01,,,,0
Cote d'Ivoire,Deaths,25734,857,2022-12-01,,,,0
Cote d'Ivoire,Deaths,25815,81,2023-01-01,,,,0
Cote d'Ivoire,Deaths,23342,-2473,2023-02-01,,,,0
Cote d'Ivoire,Deaths,7506,-15836,2023-03-01,,,,0
Croatia,Deaths,0,0,2020-01-01,,,3953.958,0
Croatia,Deaths,0,0,2020-02-01,,,3953.958,0
Croatia,Deaths,36,36,2020-03-01,,,3953.958,0
Croatia,Deaths,1043,1007,2020-04-01,,,3953.958,0
Croatia,Deaths,2877,1834,2020-05-01,,,3953.958,0
Croatia,Deaths,3178,301,2020-06-01,,,3953.958,0
Croatia,Deaths,3808,630,2020-07-01,,,3953.958,0
Croatia,Deaths,5123,1315,2020-08-01,,,3953.958,0
Croatia,Deaths,6960,1837,2020-09-01,,,3953.958,0
Croatia,Deaths,11578,4618,2020-10-01,,,3953.958,0
Croatia,Deaths,33031,21453,2020-11-01,,,3953.958,0
Croatia,Deaths,89251,56220,2020-12-01,,,3953.958,0
Croatia,Deaths,141227,51976,2021-01-01,,,3924.61,0
Croatia,Deaths,148719,7492,2021-02-01,,,3924.61,0
Croatia,Deaths,177184,28465,2021-03-01,,,3924.61,0
Croatia,Deaths,194602,17418,2021-04-01,,,3924.61,0
Croatia,Deaths,237698,43096,2021-05-01,,,3924.61,0
Croatia,Deaths,244260,6562,2021-06-01,,,3924.61,0
Croatia,Deaths,255271,11011,2021-07-01,,,3924.61,0
Croatia,Deaths,257011,1740,2021-08-01,,,3924.61,0
Croatia,Deaths,254288,-2723,2021-09-01,,,3924.61,0
Croatia,Deaths,275792,21504,2021-10-01,,,3924.61,0
Croatia,Deaths,300130,24338,2021-11-01,,,3924.61,0
Croatia,Deaths,365962,65832,2021-12-01,,,3924.61,0
Croatia,Deaths,407851,41889,2022-01-01,,,3907.027,0
Croatia,Deaths,406927,-924,2022-02-01,,,3907.027,0
Croatia,Deaths,476346,69419,2022-03-01,,,3907.027,0
Croatia,Deaths,471560,-4786,2022-04-01,,,3907.027,0
Croatia,Deaths,493739,22179,2022-05-01,,,3907.027,0
Croatia,Deaths,480748,-12991,2022-06-01,,,3907.027,0
Croatia,Deaths,501090,20342,2022-07-01,,,3907.027,0
Croatia,Deaths,511958,10868,2022-08-01,,,3907.027,0
Croatia,Deaths,504587,-7371,2022-09-01,,,3907.027,0
Croatia,Deaths,527744,23157,2022-10-01,,,3907.027,0
Croatia,Deaths,517136,-10608,2022-11-01,,,3907.027,0
Croatia,Deaths,540869,23733,2022-12-01,,,3907.027,0
Croatia,Deaths,550608,9739,2023-01-01,,,3896.023,0
Croatia,Deaths,501970,-48638,2023-02-01,,,3896.023,0
Croatia,Deaths,161803,-340167,2023-03-01,,,3896.023,0
Cuba,Deaths,0,0,2020-01-01,,,11176.354,0
Cuba,Deaths,0,0,2020-02-01,,,11176.354,0
Cuba,Deaths,28,28,2020-03-01,,,11176.354,0
Cuba,Deaths,862,834,2020-04-01,,,11176.354,0
Cuba,Deaths,2389,1527,2020-05-01,,,11176.354,0
Cuba,Deaths,2527,138,2020-06-01,,,11176.354,0
Cuba,Deaths,2687,160,2020-07-01,,,11176.354,0
Cuba,Deaths,2767,80,2020-08-01,,,11176.354,0
Cuba,Deaths,3300,533,2020-09-01,,,11176.354,0
Cuba,Deaths,3876,576,2020-10-01,,,11176.354,0
Cuba,Deaths,3933,57,2020-11-01,,,11176.354,0
Cuba,Deaths,4283,350,2020-12-01,,,11176.354,0
Cuba,Deaths,5331,1048,2021-01-01,,,11122.168,0
Cuba,Deaths,7503,2172,2021-02-01,,,11122.168,0
Cuba,Deaths,11676,4173,2021-03-01,,,11122.168,0
Cuba,Deaths,15307,3631,2021-04-01,,,11122.168,0
Cuba,Deaths,24979,9672,2021-05-01,,,11122.168,0
Cuba,Deaths,33455,8476,2021-06-01,,,11122.168,0
Cuba,Deaths,58063,24608,2021-07-01,,,11122.168,0
Cuba,Deaths,126410,68347,2021-08-01,,,11122.168,0
Cuba,Deaths,194918,68508,2021-09-01,,,11122.168,0
Cuba,Deaths,247072,52154,2021-10-01,,,11122.168,0
Cuba,Deaths,248409,1337,2021-11-01,,,11122.168,0
Cuba,Deaths,257734,9325,2021-12-01,,,11122.168,0
Cuba,Deaths,258783,1049,2022-01-01,,,11059.82,0
Cuba,Deaths,237046,-21737,2022-02-01,,,11059.82,0
Cuba,Deaths,263626,26580,2022-03-01,,,11059.82,0
Cuba,Deaths,255598,-8028,2022-04-01,,,11059.82,0
Cuba,Deaths,264380,8782,2022-05-01,,,11059.82,0
Cuba,Deaths,255870,-8510,2022-06-01,,,11059.82,0
Cuba,Deaths,264399,8529,2022-07-01,,,11059.82,0
Cuba,Deaths,264410,11,2022-08-01,,,11059.82,0
Cuba,Deaths,255900,-8510,2022-09-01,,,11059.82,0
Cuba,Deaths,264430,8530,2022-10-01,,,11059.82,0
Cuba,Deaths,255900,-8530,2022-11-01,,,11059.82,0
Cuba,Deaths,264430,8530,2022-12-01,,,11059.82,0
Cuba,Deaths,264430,0,2023-01-01,,,11019.931,0
Cuba,Deaths,238840,-25590,2023-02-01,,,11019.931,0
Cuba,Deaths,76770,-162070,2023-03-01,,,11019.931,0
Cyprus,Deaths,0,0,2020-01-01,,,1302.247,0
Cyprus,Deaths,0,0,2020-02-01,,,1302.247,0
Cyprus,Deaths,32,32,2020-03-01,,,1302.247,0
Cyprus,Deaths,344,312,2020-04-01,,,1302.247,0
Cyprus,Deaths,504,160,2020-05-01,,,1302.247,0
Cyprus,Deaths,546,42,2020-06-01,,,1302.247,0
Cyprus,Deaths,589,43,2020-07-01,,,1302.247,0
Cyprus,Deaths,621,32,2020-08-01,,,1302.247,0
Cyprus,Deaths,646,25,2020-09-01,,,1302.247,0
Cyprus,Deaths,753,107,2020-10-01,,,1302.247,0
Cyprus,Deaths,1096,343,2020-11-01,,,1302.247,0
Cyprus,Deaths,2595,1499,2020-12-01,,,1302.247,0
Cyprus,Deaths,5081,2486,2021-01-01,,,1317.309,0
Cyprus,Deaths,6171,1090,2021-02-01,,,1317.309,0
Cyprus,Deaths,7475,1304,2021-03-01,,,1317.309,0
Cyprus,Deaths,8462,987,2021-04-01,,,1317.309,0
Cyprus,Deaths,10630,2168,2021-05-01,,,1317.309,0
Cyprus,Deaths,11131,501,2021-06-01,,,1317.309,0
Cyprus,Deaths,12079,948,2021-07-01,,,1317.309,0
Cyprus,Deaths,14448,2369,2021-08-01,,,1317.309,0
Cyprus,Deaths,16156,1708,2021-09-01,,,1317.309,0
Cyprus,Deaths,17458,1302,2021-10-01,,,1317.309,0
Cyprus,Deaths,17552,94,2021-11-01,,,1317.309,0
Cyprus,Deaths,19094,1542,2021-12-01,,,1317.309,0
Cyprus,Deaths,21195,2101,2022-01-01,,,1331.37,0
Cyprus,Deaths,22157,962,2022-02-01,,,1331.37,0
Cyprus,Deaths,28040,5883,2022-03-01,,,1331.37,0
Cyprus,Deaths,29604,1564,2022-04-01,,,1331.37,0
Cyprus,Deaths,32370,2766,2022-05-01,,,1331.37,0
Cyprus,Deaths,32057,-313,2022-06-01,,,1331.37,0
Cyprus,Deaths,33718,1661,2022-07-01,,,1331.37,0
Cyprus,Deaths,35548,1830,2022-08-01,,,1331.37,0
Cyprus,Deaths,35270,-278,2022-09-01,,,1331.37,0
Cyprus,Deaths,36837,1567,2022-10-01,,,1331.37,0
Cyprus,Deaths,36324,-513,2022-11-01,,,1331.37,0
Cyprus,Deaths,38630,2306,2022-12-01,,,1331.37,0
Cyprus,Deaths,39409,779,2023-01-01,,,1344.976,0
Cyprus,Deaths,36266,-3143,2023-02-01,,,1344.976,0
Cyprus,Deaths,11920,-24346,2023-03-01,,,1344.976,0
Czechia,Deaths,0,0,2020-01-01,,,10550.129,0
Czechia,Deaths,0,0,2020-02-01,,,10550.129,0
Czechia,Deaths,110,110,2020-03-01,,,10550.129,0
Czechia,Deaths,4582,4472,2020-04-01,,,10550.129,0
Czechia,Deaths,9018,4436,2020-05-01,,,10550.129,0
Czechia,Deaths,10017,999,2020-06-01,,,10550.129,0
Czechia,Deaths,11146,1129,2020-07-01,,,10550.129,0
Czechia,Deaths,12429,1283,2020-08-01,,,10550.129,0
Czechia,Deaths,14972,2543,2020-09-01,,,10550.129,0
Czechia,Deaths,47264,32292,2020-10-01,,,10550.129,0
Czechia,Deaths,183953,136689,2020-11-01,,,10550.129,0
Czechia,Deaths,307408,123455,2020-12-01,,,10550.129,0
Czechia,Deaths,436680,129272,2021-01-01,,,10530.683,0
Czechia,Deaths,512288,75608,2021-02-01,,,10530.683,0
Czechia,Deaths,731177,218889,2021-03-01,,,10530.683,0
Czechia,Deaths,843904,112727,2021-04-01,,,10530.683,0
Czechia,Deaths,924449,80545,2021-05-01,,,10530.683,0
Czechia,Deaths,907007,-17442,2021-06-01,,,10530.683,0
Czechia,Deaths,940442,33435,2021-07-01,,,10530.683,0
Czechia,Deaths,941777,1335,2021-08-01,,,10530.683,0
Czechia,Deaths,912799,-28978,2021-09-01,,,10530.683,0
Czechia,Deaths,947459,34660,2021-10-01,,,10530.683,0
Czechia,Deaths,951756,4297,2021-11-01,,,10530.683,0
Czechia,Deaths,1078261,126505,2021-12-01,,,10530.683,0
Czechia,Deaths,1140587,62326,2022-01-01,,,10673.213,0
Czechia,Deaths,1061831,-78756,2022-02-01,,,10673.213,0
Czechia,Deaths,1216143,154312,2022-03-01,,,10673.213,0
Czechia,Deaths,1198798,-17345,2022-04-01,,,10673.213,0
Czechia,Deaths,1247583,48785,2022-05-01,,,10673.213,0
Czechia,Deaths,1209119,-38464,2022-06-01,,,10673.213,0
Czechia,Deaths,1251391,42272,2022-07-01,,,10673.213,0
